Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,AvgQuantityPerTransaction,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,AgeCategory,PreferredTimeOfDay,BasketSizeCategory,Country,Churn,RegYear,RegMonth,RegDay,RegWeekday,IsPrivateIP,AvgBasketValue,FavoriteSeason_Automne,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Afrique,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Explorateur,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown
3,357.77,39.75222222222222,28.00574127646766,26.11111111111111,373,2,15,12,0.0,39.0,8,2.6666666666666665,1,0,6.0,2.0,2.0,United Kingdom,0,2010,12,20,0,0,119.25666666666666,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
41,25748.35,117.57237442922376,185.71522702617065,58.465753424657535,373,3,10,12,0.0228310502283105,1.6330275229357798,40,0.975609756097561,1,22,3.0,0.0,2.0,United Kingdom,0,2009,12,25,4,1,628.0085365853658,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
16,4748.45,18.40484496124031,20.305655481377563,6.848837209302325,373,2,12,6,0.2441860465116279,1.303501945525292,186,11.625,1,2,5.0,1.0,1.0,United Kingdom,0,2010,12,14,1,0,296.778125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
11,1407.2900000000002,13.663009708737864,21.216575920586774,11.233009708737864,373,1,10,4,0.0,2.215686274509804,83,7.545454545454546,1,6,6.0,0.0,1.0,United Kingdom,1,2010,12,17,4,0,127.93545454545456,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
8,452.63000000000005,12.233243243243244,19.663950385025505,4.756756756756757,373,3,10,9,0.0,8.055555555555555,18,2.25,1,8,6.0,0.0,0.0,United Kingdom,0,2010,11,11,3,0,56.57875000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
20,7276.9,44.37134146341463,40.77111211955727,15.170731707317072,373,2,10,9,0.1890243902439024,2.147239263803681,66,3.3,1,0,0.0,0.0,2.0,United Kingdom,0,2010,7,28,2,0,363.84499999999997,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,311.81,14.17318181818182,5.99713533706571,14.227272727272728,373,2,16,12,0.0,0.0,22,22.0,1,0,5.0,2.0,1.0,United Kingdom,1,2009,12,10,3,0,311.81,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
13,2655.2200000000003,17.241688311688314,11.515352968698732,9.623376623376624,373,0,17,11,0.0,2.2222222222222223,111,8.538461538461538,1,11,6.0,2.0,1.0,United Kingdom,0,2010,3,15,0,0,204.24769230769232,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1,205.86,14.704285714285714,4.704480212088693,5.285714285714286,373,2,16,12,0.0,0.0,14,14.0,1,0,5.0,2.0,1.0,United Kingdom,1,2010,10,26,1,0,205.86,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
128,11713.85,4.210585909417685,7.45829292703506,2.1488138030194106,373,2,12,12,0.1373112868439971,0.1172240201366415,832,6.5,1,82,6.0,1.0,0.0,United Kingdom,0,2010,11,24,2,0,91.514453125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
2,180.85,18.085,3.396898094831028,6.1,373,2,13,8,0.0,27.11111111111111,10,5.0,1,0,6.0,1.0,1.0,United Kingdom,1,2010,9,2,3,0,90.425,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
12,2247.51,15.716853146853149,5.708313731863454,9.258741258741258,373,3,9,12,0.0279720279720279,1.0633802816901408,132,11.0,1,0,6.0,0.0,1.0,United Kingdom,1,2010,5,10,0,0,187.29250000000002,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
20,6703.300000000001,51.56384615384616,73.19332074818502,20.307692307692307,373,2,14,11,0.1,2.736434108527132,78,3.9,1,4,6.0,2.0,2.0,United Kingdom,0,2010,12,21,1,0,335.1650000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1,102.79,3.671071428571429,2.630702397805595,2.5357142857142856,373,2,17,12,0.0,0.0,28,28.0,1,0,6.0,2.0,0.0,United Kingdom,1,2010,12,24,4,0,102.79,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
18,8689.39,53.971366459627326,91.07089621894096,13.627329192546584,373,4,10,11,0.0683229813664596,2.23125,98,5.444444444444445,1,6,2.0,0.0,1.0,United Kingdom,0,2010,12,15,2,0,482.7438888888889,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
15,6423.599999999999,81.31139240506329,83.39076401134197,21.075949367088608,373,3,9,12,0.0379746835443038,4.6923076923076925,42,2.8,1,1,2.0,0.0,2.0,United Kingdom,0,2010,4,26,0,0,428.23999999999995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
6,1400.34,23.734576271186445,16.43983988952509,14.254237288135592,373,0,8,12,0.2203389830508474,6.189655172413793,35,5.833333333333333,1,0,6.0,0.0,1.0,United Kingdom,0,2010,2,16,1,0,233.39,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
8,1053.94,9.758703703703704,7.592635277256777,5.138888888888889,373,2,12,1,0.287037037037037,0.8411214953271028,89,11.125,1,3,6.0,1.0,1.0,United Kingdom,1,2010,2,11,3,1,131.7425,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
17,4063.1,18.72396313364056,10.744982892913557,9.497695852534562,373,2,12,12,0.1751152073732718,1.6574074074074074,117,6.882352941176471,1,3,1.0,1.0,1.0,United Kingdom,0,2010,10,29,4,0,239.00588235294117,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1,303.97,16.88722222222222,2.5746383082484914,5.166666666666667,373,3,9,12,0.0,0.0,18,18.0,1,0,5.0,0.0,1.0,United Kingdom,1,2010,12,24,4,0,303.97,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
1,38.1,12.7,4.330127018922195,10.0,373,3,9,12,0.0,0.0,3,3.0,1,0,3.0,0.0,1.0,United Kingdom,1,2010,10,23,5,0,38.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
8,2628.93,6.380898058252427,5.092401755480181,4.788834951456311,373,0,11,3,0.0,0.8004866180048662,236,29.5,1,1,6.0,0.0,0.0,United Kingdom,0,2010,11,19,4,0,328.61625,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1,208.97,12.292352941176471,6.298406077544307,11.588235294117649,373,3,9,12,0.0,0.0,17,17.0,1,0,6.0,0.0,1.0,United Kingdom,1,2010,10,24,6,0,208.97,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
7,1290.0099999999998,37.94147058823529,44.22038095393605,11.088235294117649,373,3,11,12,0.0,10.969696969696969,22,3.142857142857143,1,2,5.0,0.0,1.0,United Kingdom,0,2010,6,9,2,0,184.2871428571428,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1,244.08,244.08,0.0,72.0,373,3,10,12,0.0,,1,1.0,1,0,1.0,0.0,2.0,United Kingdom,1,2010,1,2,5,0,244.08,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
7,4912.409999999999,104.51936170212764,100.2015244265765,49.08510638297872,373,1,9,12,0.1702127659574468,7.543478260869565,24,3.4285714285714284,1,2,1.0,0.0,2.0,United Kingdom,0,2010,5,11,1,0,701.772857142857,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
27,8574.11,31.99294776119403,25.38744606828186,24.67537313432836,373,3,14,12,0.0410447761194029,1.3408239700374531,88,3.259259259259259,1,16,1.0,2.0,2.0,United Kingdom,0,2010,9,13,0,0,317.5596296296296,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
15,4690.31,35.00231343283582,34.41482256094053,28.73134328358209,373,1,10,12,0.0820895522388059,2.7518796992481205,95,6.333333333333333,1,0,2.0,0.0,2.0,United Kingdom,0,2010,9,16,3,0,312.68733333333336,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,350.05999999999995,35.00599999999999,27.228325202504344,29.8,373,3,10,12,0.0,0.0,10,10.0,1,0,5.0,0.0,2.0,United Kingdom,1,2010,11,23,1,0,350.05999999999995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
49,18740.92,35.29363465160075,74.53314066081197,15.0,373,3,9,12,0.0018832391713747,0.6641509433962264,152,3.1020408163265305,1,71,5.0,0.0,2.0,Germany,0,2009,6,12,4,0,382.46775510204077,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
17,6745.360000000001,16.29314009661836,10.112820467885134,12.02415458937198,373,4,10,1,0.0338164251207729,0.8547215496368039,230,13.529411764705882,1,4,5.0,0.0,1.0,United Kingdom,0,2010,6,21,0,0,396.7858823529412,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
23,5845.4400000000005,18.61605095541401,26.89281649889802,12.226114649681527,373,4,10,5,0.0477707006369426,1.1277955271565496,223,9.695652173913045,1,10,4.0,0.0,1.0,United Kingdom,0,2010,1,29,4,0,254.1495652173913,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
8,2423.07,17.68664233576642,11.336565531718998,9.656934306569344,373,1,13,3,0.0,2.647058823529412,111,13.875,1,2,6.0,1.0,1.0,United Kingdom,0,2010,2,8,0,0,302.88375,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
8,958.9,17.123214285714287,15.265406418333026,4.142857142857143,373,3,10,5,0.0,3.272727272727273,40,5.0,1,8,1.0,0.0,0.0,United Kingdom,1,2010,9,26,6,0,119.8625,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
10,3172.04,16.607539267015706,8.2241361547503,10.12041884816754,373,4,11,11,0.0,1.894736842105263,124,12.4,1,5,4.0,0.0,1.0,United Kingdom,0,2010,9,10,4,0,317.204,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
10,1414.99,14.438673469387757,14.14226535446836,6.724489795918367,373,1,11,12,0.0,3.680412371134021,73,7.3,1,2,6.0,0.0,1.0,United Kingdom,0,2010,1,10,6,0,141.499,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
22,4161.14,8.778776371308018,12.23376686783441,8.037974683544304,373,3,11,12,0.1624472573839662,0.7441860465116279,285,12.954545454545457,1,2,4.0,0.0,1.0,United Kingdom,0,2010,10,7,3,0,189.14272727272729,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
16,4389.81,23.728702702702705,17.656599500372906,11.48108108108108,373,3,14,8,0.1027027027027027,1.8695652173913044,137,8.5625,1,2,6.0,2.0,1.0,United Kingdom,0,2010,6,19,5,0,274.363125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1,106.2,106.2,0.0,36.0,373,3,11,12,0.0,,1,1.0,1,0,2.0,0.0,2.0,United Kingdom,1,2010,2,11,3,0,106.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
2,1522.75,16.733516483516482,4.739304537265726,9.395604395604396,373,3,11,12,0.0,1.7777777777777777,88,44.0,1,0,2.0,0.0,1.0,United Kingdom,1,2010,9,15,2,0,761.375,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
3,1567.4799999999998,18.66047619047619,7.041915625319937,8.452380952380953,373,1,8,10,0.0,4.120481927710843,70,23.33333333333333,1,0,2.0,0.0,1.0,United Kingdom,0,2010,4,3,5,0,522.4933333333332,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
13,4592.47,15.781683848797252,19.46556603204694,7.302405498281787,373,3,13,11,0.0,1.2379310344827583,135,10.384615384615383,1,5,5.0,1.0,1.0,United Kingdom,0,2010,11,17,2,0,353.2669230769231,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
3,-95.92999999999998,-3.0945161290322574,91.14179435870642,-9.774193548387096,373,1,11,2,0.0,2.7,31,10.333333333333334,1,6,6.0,0.0,0.0,United Kingdom,1,2010,6,25,4,0,-31.97666666666666,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
8,1780.7699999999998,22.830384615384613,13.044509462715611,11.038461538461538,373,2,13,12,0.0,3.493506493506493,62,7.75,1,1,5.0,1.0,1.0,United Kingdom,1,2010,12,19,6,0,222.59624999999997,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
10,2000.86,24.70197530864197,12.442561976915474,15.209876543209877,373,4,10,9,0.1111111111111111,4.55,50,5.0,1,0,4.0,0.0,2.0,United Kingdom,0,2010,6,10,3,0,200.08599999999998,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
2,340.93,20.05470588235294,10.9132030802413,8.176470588235293,373,4,15,6,0.0,12.3125,17,8.5,1,0,4.0,2.0,1.0,United Kingdom,1,2010,12,5,6,0,170.465,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
20,6135.38,30.22354679802956,32.21740325517348,26.47290640394089,373,2,12,9,0.0443349753694581,1.7722772277227723,86,4.3,1,1,3.0,1.0,2.0,United Kingdom,0,2010,4,12,0,0,306.769,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1,127.08,6.051428571428572,4.855696948651435,5.809523809523809,373,3,12,12,0.0,0.0,21,21.0,1,0,6.0,1.0,1.0,United Kingdom,1,2010,10,22,4,0,127.08,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1,207.5,23.05555555555556,21.5289840163854,6.0,373,3,12,12,0.0,0.0,9,9.0,1,0,6.0,1.0,1.0,United Kingdom,1,2010,10,27,2,0,207.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
7,1064.11,8.581532258064517,9.178108989599504,4.508064516129032,373,1,12,9,0.1854838709677419,2.796747967479675,88,12.571428571428571,1,0,0.0,1.0,0.0,United Kingdom,0,2010,10,30,5,0,152.01571428571427,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
2,318.05,18.708823529411767,10.704514749833912,8.411764705882353,373,3,12,12,0.0,8.1875,16,8.0,1,1,2.0,1.0,1.0,United Kingdom,1,2010,11,9,1,0,159.025,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
2,363.65,16.529545454545453,5.461284932768397,4.227272727272728,373,3,12,12,0.0,10.61904761904762,19,9.5,1,0,0.0,1.0,0.0,United Kingdom,1,2010,3,22,0,1,181.825,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
